PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Model,Filename
21.081427933929863,0.5947368566396236,0.007795737124979496,0.08829347158753865,0.869847297668457,0.9324747323989868,0.00012230486026965082,0.7553890347480774,3.380872964859009,3.2079052925109863,29.58323860168457,0.07536156475543976,4.884560532435627,5.114021431379444,0.1754213571548462,0.19182167947292328,0.17499102652072906,0.2151326984167099,0.18262720108032227,0.22487962245941162,0.0019723873119801283,9.041216253535822e-05,DnCNN,Spine_SP12_S82031_SC_MobiView_eT2W_TSE_20260305090906_305_preprocessed.npz
23.870401764994675,0.3969530955635309,0.004101661499589682,0.06404421519223795,0.9347739815711975,0.9344447255134583,0.00013853404379915446,0.7850430607795715,2.5243704319000244,2.7241697311401367,41.87080001831055,0.053096018731594086,3.0995108536152904,3.5742529635258866,0.12518168985843658,0.23371374607086182,0.0961030051112175,0.14374685287475586,0.12010997533798218,0.1555604636669159,0.2022678256034851,6.471621600212529e-05,DnCNN,Brain_BraTS20_Training_030_FLAIR_preprocessed.npz
24.069141802953546,0.40445802362024785,0.003918192815035582,0.06259546960472125,0.909726083278656,0.9013598561286926,0.00012678076745942235,0.8862424492835999,1.8964124917984009,2.2697837352752686,51.979949951171875,0.048394620418548584,2.954813162382532,3.341948251755796,0.1624474972486496,0.19851131737232208,0.0662740170955658,0.1007276177406311,0.0919232964515686,0.1277230978012085,0.17167018353939056,6.567170203197747e-05,DnCNN,Brain_BraTS20_Training_006_T2_preprocessed.npz
24.442431759144483,0.35194208798378707,0.003595479764044285,0.059962319535223824,0.8994221687316895,0.9130337834358215,9.478060383116826e-05,0.8652530908584595,1.6706591844558716,2.0877232551574707,55.059486389160156,0.04604826122522354,2.786901480710463,3.5997063237760427,0.13919557631015778,0.1845840960741043,0.05238775908946991,0.07881876826286316,0.08595870435237885,0.11648061126470566,0.16023556888103485,4.061367508256808e-05,DnCNN,Brain_BraTS20_Training_009_T2_preprocessed.npz
24.902541666290933,0.35597796541970966,0.003234043251723051,0.05686864911111439,0.8909576535224915,0.9095672965049744,4.672856812248938e-05,0.8498512506484985,1.4805221557617188,1.6587202548980713,60.3364143371582,0.03935428708791733,2.4834757234292115,2.92531253575013,0.07014726847410202,0.1706450879573822,0.03705178201198578,0.050016310065984726,0.06067988649010658,0.08054976165294647,0.1397727131843567,4.598759187501855e-05,DnCNN,Brain_BraTS20_Training_025_T1CE_preprocessed.npz
21.270476785429267,0.8452055669064522,0.007463668007403612,0.08639252286745429,0.9247846603393555,0.8619561791419983,0.00019438886374700814,1.0035980939865112,1.8003394603729248,3.6184425354003906,42.47022247314453,0.10017379373311996,7.1926241447609724,7.539094822241439,0.17475426197052002,0.20785459876060486,0.0698453038930893,0.13166695833206177,0.1709578037261963,0.25791507959365845,0.02973189391195774,0.037337251007556915,DnCNN,Spine_SP18_S82212_eT1W_TSE_CLEAR_20260225155723_802_i00012_preprocessed.npz
21.070264812266174,0.4789564117968678,0.007815800607204437,0.08840701673059914,0.8945536613464355,0.9220798015594482,0.00019337603589519858,0.6605107188224792,3.6080844402313232,3.325752019882202,24.82921600341797,0.07435708492994308,4.305005852678992,4.614611895753146,0.1891867220401764,0.2254209965467453,0.145419180393219,0.20424652099609375,0.17045846581459045,0.2198648750782013,0.19838286936283112,6.335478974506259e-05,DnCNN,Spine_SP12_S82031_STIR_TSE_20260305090906_601_preprocessed.npz
20.5277017907898,0.37282905242711306,0.008855841122567654,0.09410547870643693,0.8008303642272949,0.8784714937210083,0.0002259909815620631,0.8314566016197205,2.07498836517334,2.432215452194214,47.72177505493164,0.06799902021884918,3.008589422723048,4.043113744983639,0.12551411986351013,0.20231202244758606,0.05444960668683052,0.109490305185318,0.09337180107831955,0.1420658826828003,0.1461360901594162,5.479684114106931e-05,DnCNN,Brain_BraTS20_Training_011_FLAIR_preprocessed.npz
22.466716572509746,0.8600052881379128,0.005666675511747599,0.0752773240209002,0.93748539686203,0.8801465034484863,0.00018401685520075262,1.0294156074523926,2.32668137550354,3.7839555740356445,38.760536193847656,0.09496758133172989,7.080898513622063,7.384962908919069,0.1643831878900528,0.19411590695381165,0.11292007565498352,0.18458329141139984,0.19424602389335632,0.2813359498977661,0.06958658993244171,0.08109037578105927,DnCNN,Spine_SP18_S82212_eT1W_TSE_CLEAR_20260225155723_902_i00020_preprocessed.npz
24.874753624728086,0.37920303755158186,0.00325480243191123,0.05705087582072014,0.9290059804916382,0.9172087907791138,0.00011103883298346773,0.8957967758178711,1.9442793130874634,2.3981103897094727,51.874942779541016,0.04771389439702034,3.058359780938185,3.9299521972428693,0.16070571541786194,0.20069195330142975,0.07699009031057358,0.1109376847743988,0.1046823114156723,0.13946540653705597,0.1819741427898407,7.028067921055481e-05,DnCNN,Brain_BraTS20_Training_016_T2_preprocessed.npz
21.10110498765647,0.8529718098583817,0.007760496810078621,0.08809368200999786,0.9441142082214355,0.9277615547180176,0.0001877213071566075,0.8437358736991882,3.2741076946258545,4.426503658294678,27.089366912841797,0.10139530897140503,7.422420285778271,7.477409670942358,0.19743786752223969,0.2125559002161026,0.15873458981513977,0.24573686718940735,0.2608599066734314,0.33637022972106934,0.02864888310432434,0.019911425188183784,DnCNN,Spine_SP3_S82021_eT1W_TSE_CLEAR_20260303142846_702_i00001_preprocessed.npz
25.40785601750924,0.3522305144298077,0.0028788193594664335,0.05365463036371077,0.956534743309021,0.9391332268714905,6.134559953352436e-05,0.8636582493782043,1.8785834312438965,2.4059066772460938,52.221378326416016,0.04446234181523323,2.96324587784882,3.2903544274500134,0.12523390352725983,0.24262931942939758,0.07378479093313217,0.09473475813865662,0.09581483155488968,0.11927632987499237,0.23058104515075684,5.9499707276700065e-05,DnCNN,Brain_BraTS20_Training_006_T1CE_preprocessed.npz
18.066527013652568,0.4159768676603809,0.015608001500368118,0.12493198749867113,0.8331100940704346,0.9239287376403809,0.00018032056686934084,0.7738150358200073,3.5230743885040283,3.4994001388549805,29.759248733520508,0.09794459491968155,4.613103582306478,4.8526430194558205,0.207545205950737,0.22705590724945068,0.20353394746780396,0.2583916485309601,0.1868344247341156,0.23641179502010345,0.21030499041080475,8.175203402061015e-05,DnCNN,Spine_SP12_S82031_eT2W_TSE_20260305090906_304a_preprocessed.npz
